track,tags,length
22137,"1,150,161,190",32
47519,"1,218",86
67119,"1,2,9,17,23",55
38919,"0,14,42,216",31
38040,"1,5,9,47,141,230,231",59
47146,"1,29,50,70,74,108,131",79
40873,"1,70,96,150",16
55055,"1,18,224",64
27142,"0,33,126",112
48345,"1,21,66,144",93
37098,"0,1,11,17,193",52
41383,"1,15,25,78,83",75
59975,"1,25,71",94
39530,"1,5,63,96,133",30
55320,"1,11,229",189
27919,"6,145,158",76
57334,"2,24",35
7150,"0,1,2,7,27,77,154",31
516,"1,25,44,45",81
70970,"5,89,127",24
43474,"1,2,13,41,61,86",17
2288,"0,18,49,94",39
8587,"0,105,181",91
74519,"0,91",30
61814,"0,2,4,8,91",39
11219,"1,11,12,15,37,44",98
71412,"0,30,84,148",19
36343,"0,3,34,46,59",47
48182,"0,10,60,128",48
56436,"2,179",41
26327,"1,11,29,37,50,108,110,190,223",83
39315,"0,56,189,255",177
10663,"1,92,113,119,196",38
62510,"1,15,37,242",70
7478,"5,89",52
49003,"6,187",58
20874,"0,65,139,188",66
64224,"35,64,112",66
55386,"0,33,193",125
46118,"0,94,105",59
49636,"1,13,43",34
31240,"1,13,76",30
70457,"1,192",34
74030,"0,1,12,111,192",32
73834,"1,71,83,113",59
46553,"1,190",22
3825,"0,3,7,19,22,27,84,200",33
74263,"2,39,51,155,194,240",38
49915,"1,37,245",44
50360,"0,1,217",37
9290,"1,11,15,172",15
5829,"1,2,27,109",45
48561,"6,39,145",84
32252,"6,39",71
21960,"0,22,194",18
73098,"1,21",83
56879,"6,145,158,215",73
37913,"1,12,50,138,242",37
73526,"1,83,92,99",51
69697,"1,174",80
53817,"0,52,77,189",55
22551,"2,36",49
3410,"1,17,206",52
69927,"1,21,205",122
9777,"1,29,66,138",55
64060,"1,3,19,98,225",87
62190,"1,11,110",162
5131,"0,33,181",91
22561,"1,11,110,131",41
18646,"1,5,92,185,190",66
35696,"1,62,83,245",30
37689,"0,10,18,100",18
57919,"1,2,21,36,86",39
36967,"0,2,26,38,69,84",43
55652,"0,49,156",49
17302,"2,26,194",31
54123,"1,242",42
14482,"1,45,119",59
52974,"2,24,26,51,194,240",44
40276,"0,49,105",43
39307,"1,2,5,24,55,58,129,242",50
63820,"0,4,7,154",42
58470,"0,6,30,81,116",59
12674,"0,2,7,8,22",53
65848,"0,49",37
13551,"1,21,44,144",90
17831,"0,3,12,38,52,77,95,97,189",157
39609,"1,18,29,192",47
1846,"0,1,2,13,27,38,90",42
41333,"1,25,45,161,190",57
54233,"0,20,95,212",55
47863,"1,18,99,224",48
61358,"1,2,12,23,207,208",60
18618,"0,181",63
8637,"0,1,49",63
6385,"5,68,102,164",36
51573,"0,57,140",40
27606,"0,1,12,31,159",16
60120,"5,58,185",37
39271,"1,6,12,15,72,123",25
39775,"0,6,35,73,116,122,177,233",57
49702,"0,3,19,30,65",91
55615,"1,12,242",47
33262,"0,9,40",57
51893,"0,136",35
63261,"6,145,158,187",51
24848,"28,251",71
72011,"1,150,190",36
48070,"1,174",49
67408,"0,1,149",74
49904,"0,51,253",40
8583,"0,3,22,225",128
1046,"0,6,255",49
60253,"0,1,13,48,87,217",55
11302,"0,24,46,213",33
19180,"2,26,36",55
71723,"0,2,27",53
27412,"1,11,15,37,62,245",86
46962,"1,13,87,96",41
61115,"1,150,161,190",13
76425,"0,1,7,45,46,48,57,60,84,255",84
42023,"0,1,7,45,46,48,57,60,84,255",61
45979,"0,14,16,69",71
66042,"1,11,15,54,70,74",19
1324,"0,1,17,66,87,217",56
48829,"1,15,25,172,178",76
23163,"0,235",33
74732,"2,23,169",31
62747,"0,48,60",51
2999,"0,4,7,163",66
55212,"35,73,112,233",34
13431,"1,62,109",54
32471,"35,146",108
43397,"9,55,141",38
67182,"1,108",89
66298,"2,184",43
61744,"2,184",45
56,"2,184",45
12938,"2,184",45
63559,"2,27",48
8548,"5,68,133",47
39988,"5,89",40
45398,"1,205",84
76379,"1,5,15,63,118,123,178",30
26957,"23,173,228",34
38816,"1,5,11,58,63,185,242",39
15774,"2,23,134",46
68016,"0,1,2,13,51,82,125",60
8242,"5,68,102,118,133",26
64894,"0,1,54,60,74",39
64487,"2,184",41
73810,"1,5,9,12,55,58,75,185,198",31
51587,"2,184",45
1928,"1,25",47
50776,"1,78,113",101
61397,"1,18,99",59
4937,"2,5,6,9,32,85,141",38
41261,"0,16,125",73
50817,"0,10,33,56,153",63
63669,"1,11,165",148
28056,"0,3,10,22,106",38
45509,"0,97,159",19
68457,"0,153",67
61249,"0,20,188",66
57540,"1,144,171,218",62
20536,"0,43,129,137",93
68550,"0,94,212",67
62212,"0,30,148",86
70287,"1,21,37,70,99,174",57
23647,"0,33,193",87
71328,"0,14,16",81
65502,"0,65,105,216",52
38014,"3,9,28,32,85,147",41
2471,"1,15,150",30
4528,"1,44,108,165",80
49335,"6,19,201",197
22781,"1,37",58
23041,"0,2,28,186",41
12687,"1,21,37,92,196",41
8313,"1,17,66,99,108",48
52414,"1,62,83,172",61
14481,"1,161",54
18894,"1,21,44,83",37
46425,"0,2,3,5,32,34,55",36
61183,"0,65",78
65270,"0,2,4,48,135",37
50796,"1,15,229",53
60747,"0,1,2,8,41,196",47
56603,"0,1,2,8,41,196",42
45771,"1,192",36
1319,"2,26,28,184",13
38135,"1,21,205",81
61354,"1,2,25,48,237",47
72110,"0,9,28,40,47,85,168,255",36
32649,"0,111,139",37
61829,"1,11,12,54",37
65162,"1,11,44,165,205",66
14045,"0,126,212",59
62731,"2,9,55",36
14287,"0,42",80
8774,"0,10,136",42
50456,"5,68,75,133",51
21863,"1,17,21,99",65
16180,"1,15,21,37,62,64,70",77
23500,"0,52,105",74
70948,"1,17,21,165",78
75105,"2,6,23,36,101,204",37
67454,"1,2,45",49
37334,"9,23,35,73,246",44
10095,"0,30,31,95",99
28230,"1,15,25,44,53,70,161",110
74951,"35,73,233",48
35799,"35,73,233",46
49080,"0,33,181",40
10589,"0,10,128,253",41
56655,"5,58,75",36
1729,"0,1,67,87",45
42049,"9,141",40
38684,"0,33,193",91
44712,"0,56,153",45
18689,"1,12",14
73002,"1,29,108",81
36380,"1,83",72
14228,"5,58",39
1567,"1,12,15,64,165",92
61867,"1,44,237",96
2550,"2,3,19",43
48377,"0,5,8,75,104",17
31390,"1,82,150",48
7466,"0,33",66
18737,"0,95",81
36012,"0,235",43
27965,"1,11,87,137",47
64824,"0,152",47
65222,"1,157",43
2498,"0,79,120",68
73715,"0,79,120",59
8792,"0,10,57,140",44
11546,"5,58,102,133,185",22
14685,"1,18,223,224",78
69813,"1,2,12,13,29,97,220,242",119
57728,"1,11,21,25,87",35
52272,"0,6,7,116",78
66301,"0,29,60",70
53557,"0,42",21
33416,"0,111,235",24
46369,"0,111,235",23
27631,"0,42,56,88",143
28468,"0,20,111,235",17
881,"0,6,28,40,116,168",63
9901,"9,32,47",45
72191,"9,32,85",54
20275,"0,33,52,181",109
51165,"28,186,251",43
53050,"6,39,93",60
36188,"6,81",125
56783,"6,9,81",79
40066,"1,5,15,35,64,70,99,165",61
70501,"6,23,151",57
31766,"0,2,8,48",54
31053,"0,10,48,253",32
38653,"0,2,10,115,253",51
61270,"0,2,8,31",46
54884,"0,6,116,201",130
72401,"2,3,23,134",51
7433,"9,32",48
30386,"9,55",15
23732,"6,122,187",67
28060,"5,6,9,23,83,103,117",62
74035,"0,8,84,128",42
20352,"0,1,64,131,212",69
60995,"1,2,9,17,32,55,86",47
46982,"0,253",54
29376,"9,55",54
23989,"2,24,43,183",44
44028,"0,8,22,51",52
35901,"2,6,93",61
49575,"6,151,177",70
15419,"2,6,39,43,93,101,116,121",55
61745,"1,2,41,119",44
23068,"0,67",61
34588,"0,30,116",69
75805,"2,5,9,32,35,55,143,191,227",59
75957,"9,47",139
16999,"35,191",47
9340,"0,8,23,38,51,180",43
42968,"0,4,226",52
16152,"6,145",68
21010,"6,215,241",37
15552,"6,9,32,103",73
25040,"9,32,85,155",34
60072,"5,9,32,75",52
63988,"0,6,12,20,31,65,81,129,149",55
8807,"0,8,91",38
54207,"2,24,26,43,183",62
73183,"0,20,120,152",37
9833,"0,16,31,40,57",62
11116,"5,254",55
35281,"0,7,59",57
45346,"0,12,76,97",178
14344,"9,55",51
53514,"1,2,5,9,25,70,75,86,99,239",61
71942,"0,7,211",36
34450,"23,134",53
56794,"5,68",52
51588,"6,215",102
30151,"1,2,92,119,239",50
22347,"2,23,160,234",53
74725,"0,29",50
2833,"2,6,24,26,158,177",107
30847,"0,30,159",54
69688,"1,219",57
34036,"35,191",45
28652,"6,162",44
69888,"5,89,230",68
67305,"0,1,2,15,36,209",37
12269,"2,6,9,47,81,103",81
62155,"0,211",66
71248,"0,94",67
17972,"2,6,36,43,93",34
17195,"2,6,24,36,101,117",32
15443,"0,8,16,28,48,85,125,163",55
23757,"5,17,68,75",39
45080,"1,2,13,17,86,119,239,250",61
2961,"0,2,8,142",31
71949,"0,7,40",51
17649,"1,6,15,123,243",89
57614,"2,24,26,176",42
66762,"0,8",58
8563,"35,73,112,233",51
33455,"0,46,114",48
28742,"6,23,103,151,177",44
7352,"1,9,13,45,47,231",65
10795,"0,23,40",47
36772,"1,5,75,104,172",43
44580,"2,5,75",46
61196,"9,28,85",59
19121,"6,39,201",52
66328,"6,103,117",75
17108,"35,191",53
76461,"2,43,183",53
35369,"0,2,8,24,46",34
26668,"1,13,48",41
48880,"1,2,9,25,26,41,55,86",54
36384,"23,35,73,173,234,244",50
39578,"1,5,104,172",45
73609,"2,26,41,104",54
58032,"6,24,39",75
23060,"0,2,4,8",57
10697,"1,15,50,70,74,83,144",56
36423,"2,5,35,112,227",52
49035,"6,103",50
49557,"0,2,8,46,213",35
41972,"6,28,251",55
30577,"2,6,23,24,151,214",74
23001,"23,43,183,194",42
35607,"5,254",53
14916,"0,20",50
2417,"0,16,128",74
19051,"1,2,11,13,138,179",57
24472,"6,151,177",59
38413,"0,114",70
54931,"0,9,14,16,40",45
21114,"0,2,9,28,32,40,141",47
29454,"1,11,229",130
10273,"2,6,9,23,28,101,204",53
230,"0,4,30",65
26596,"3,34",52
13753,"0,46,69",32
34788,"0,114,136",32
4074,"0,16,163",68
7940,"0,10,156",36
6572,"6,39",161
71818,"0,3,59,114",29
8355,"0,1,9,25,45,47,128",59
60388,"0,29,94",51
35667,"1,2,15,41",54
45661,"1,17,29,97,99,220",47
41107,"0,8,51",77
8964,"6,39",43
27156,"1,2,6,15,93,154",86
21255,"6,145,215",119
59083,"0,107,120",55
13740,"0,1,15,17,40,59,237",43
60932,"1,15,167",48
13829,"0,2,8",56
24949,"28,182",81
12134,"0,1,2,5,6,9,17,23,28,35,45,47,103,118,141,143,167,174,209",75
71405,"0,1,2,5,6,9,17,23,28,35,45,47,103,118,141,143,167,174,209",70
26541,"1,2,119",51
34800,"0,1,2,5,6,9,17,23,28,35,45,47,103,118,141,143,167,174,209",64
20107,"0,8,22,69",63
73546,"1,2,9,45",67
27362,"1,2,9,13,32,45",64
21795,"1,2,9,85,86",49
36184,"0,3,34,59",65
61658,"0,14,16",75
65201,"0,10,48,57",96
3884,"0,2,22,24,40,194",53
41119,"0,28,51,182",60
2201,"0,4,51",53
65481,"2,23,26",50
26914,"2,24,194",36
45578,"2,23,24,26,252",46
19880,"2,3,24,34",43
38577,"1,15,104,119",64
27666,"43,121",73
66420,"28,221",66
7376,"0,16",70
48354,"0,28,40,168",47
58189,"3,23,228",44
28676,"0,2,6,23,36,99,122,169,177,214,228,234",36
5049,"0,3,19,22,200",35
75680,"0,10,142,176",46
31984,"23,160",58
53915,"6,23,151,169,177",33
61579,"1,5,15,227",52
53970,"1,5,15,96,219",47
58034,"1,35,112,143",46
13093,"2,13,23,26,180",47
51596,"2,24,26",54
65208,"0,16,69,163",77
17784,"3,160",48
35695,"6,162",34
49113,"0,1,43,98",14
26097,"2,6,116",43
2714,"6,151,177",29
21572,"3,238",50
65595,"28,221",42
7524,"6,158,215",82
26453,"6,23,151,234",84
57820,"2,8",59
6074,"2,3,61",44
47431,"0,3,22",47
19433,"0,1,2,3,6,17,25,151,177,209",59
22297,"6,39,81,103",61
26933,"0,7,12,95,97",86
22860,"6,187",91
76699,"0,2,24,51",52
55136,"0,7,211",41
67113,"6,122,145,158",57
61586,"2,6,24,26,39,93,117",43
27623,"0,4,8,59",64
63973,"6,158",70
22898,"0,28,40,182",40
16245,"6,93",59
57245,"0,6,8,81,116",69
22840,"0,16,125,163",66
72815,"3,6,81,198",88
67944,"6,116,175",57
37833,"2,23,24,26,36",60
67100,"6,39,151,187",59
63693,"1,6,39,43,72",62
17243,"6,93",49
21787,"0,2,3,6,9,22,23,24,26,28,35,103,112,122,151,162,209",52
38478,"1,2,70",45
11430,"23,134",38
76225,"6,187",63
27954,"0,5,20,35,73,94,112,226",38
10949,"2,23,61,214",46
10571,"1,13,41,119,191,196",48
15145,"0,1,8,13",44
41517,"3,124",60
36783,"3,124",59
48973,"0,107,120",49
23267,"0,46,114",30
40649,"9,32,45,47",52
59093,"0,14,33,120",56
17935,"23,160",71
12350,"0,12,139",12
20073,"35,64,112,143",38
39556,"0,38,51",35
10464,"0,1,2,8,12,30,32,95",44
66915,"35,73",44
49831,"5,35,104,164,227",62
14778,"0,14",82
54670,"1,2,9,13,17,32,45",51
66112,"6,122,162",27
64919,"0,29,42,216",86
68487,"0,20,42",91
19185,"0,149",116
66671,"0,2,3,236",40
59401,"0,16,125",64
59376,"0,3,19,22,106",59
71388,"0,10,18",54
55158,"0,1,7,48,74",45
39881,"35,143,244",49
52471,"1,12,74",49
18169,"0,1,11,33",16
50304,"0,7,31",67
16850,"1,11,50,83",68
40999,"3,124",65
55671,"9,47,85",28
76705,"6,24,122,158,162",48
68310,"28,221",68
27783,"0,7,77,90",73
63289,"0,10,136",33
35835,"0,14,126",47
16228,"1,43,76,183,195",45
61677,"6,9,35,112,198",115
23606,"0,16",41
46413,"0,42",56
62964,"1,2,12,27",76
41866,"0,10,18",46
61357,"23,173,228",43
23510,"2,3,19,41",43
39182,"0,1,4,13",30
2166,"0,1,7,90,97",50
56334,"1,6,9,39,55,93",55
9598,"6,9,23,32,173",88
13605,"0,3,22,31,69",68
25123,"1,21,23,234",36
67342,"3,101,240",74
26836,"1,5,62,164",50
35558,"3,19,22",61
69563,"23,214",34
9786,"2,41",55
45946,"28,251",40
8650,"28,186",44
42456,"2,26,41,86",45
25722,"0,2,3,22,26,31",61
28117,"43,183",40
5509,"0,69",58
69272,"35,73,112,233",50
66521,"0,166",55
43193,"28,186,247",48
51891,"35,244",50
35864,"35,143,146",51
53969,"0,30,40,59,69",52
39983,"0,114",51
996,"0,7,28,40,46,59,85,186",70
26677,"6,187",67
43912,"0,2,8,51",52
61477,"0,2,3,22,46,59,69",29
12505,"1,2,9,23,26,41,55,86,239",54
70677,"0,6,9,31,32,162,202",29
70377,"2,5,35,75,191,227",64
21414,"0,18,111,139",19
75552,"0,94",39
17287,"1,11,21,25,54,70",82
26451,"0,29,49",18
42123,"1,9,45,47,85",59
13389,"0,2,8,23,26,128",58
62753,"6,81,103",72
66225,"3,34",35
22191,"0,4,7",42
72646,"1,13,138",65
6962,"2,23,24,26,228",55
34425,"0,2,3,26,34,51",59
25158,"3,160",49
65835,"3,23,160,234",54
64410,"0,2,13,154",58
75940,"23,169",51
45896,"0,8,23,35,73,112",67
43780,"0,130",54
38666,"0,130",34
5158,"0,10,18",53
56091,"3,238",55
50525,"9,32,45,231",55
38512,"0,65,107,120",143
38298,"1,2,9,47,86,239",77
277,"0,33,126",14
22042,"0,2,7,35",40
24115,"0,3,22,24,30,38,84,121",41
16241,"3,23,173",71
30687,"3,238",43
35312,"0,2,8,24,26",59
68408,"1,2,86,92,119",54
28894,"0,16,163",54
34928,"1,2,5,17,26,41,86,104",55
28868,"0,67",57
19038,"1,2,41",55
29457,"35,146",44
41340,"5,89,102,230",13
52378,"0,8,9,22,32,47",39
75193,"0,14,16,128,163",58
15842,"1,17,18,37,83,99,164,219",66
38115,"5,23,104",26
45723,"6,122",83
68747,"0,105",52
40377,"23,228,246",36
34081,"23,173",37
23945,"23,228",34
13512,"6,162",43
13770,"0,28,40",74
7429,"2,23,26",50
17015,"6,39",98
58799,"1,25,53,76",101
54058,"2,3,19,61",30
67018,"0,23,94",85
21464,"2,24,26,61,214",41
51332,"1,21,71,92,99,113,218",89
10588,"0,6,30,39,131",115
60365,"6,39,145",147
68936,"0,1,13,17,29",52
52223,"2,3,19,23,61,169,176,214,234",35
54806,"6,103,232",91
47380,"0,1,17,29",70
33850,"1,17,66",65
37870,"1,17,66",58
18176,"0,14,42,152",59
39919,"0,94,100",55
21072,"1,92,113",102
36734,"0,29,67",70
46154,"1,92,196",52
31634,"0,14,79",62
39601,"0,12,48,97",65
489,"6,9,23,117,158,241",83
9935,"0,156",20
40833,"6,175,201",72
10886,"1,11,21,76,165",99
7016,"0,107,120",85
48721,"1,2,26,41",44
41009,"1,21,92,218",77
34485,"0,49",57
37525,"0,14",58
56118,"0,5,14,130,226",79
32033,"1,2,6,9,24,32,45,47,103,117,167,237",73
66743,"1,2,11,13,15,74",69
63890,"0,4,94",35
6813,"1,2,5,96",61
53399,"0,38,84,148",67
24688,"0,2,8,9,32,202",33
31549,"5,102,127",32
72007,"23,228",41
40285,"0,10,18",22
29072,"1,17,219",62
6077,"1,2,13,41,48",56
58479,"0,128",61
60279,"0,2,3,8,23,134",45
56475,"1,72",42
41472,"0,40",115
64277,"0,115",44
6504,"1,35,64,124,143",40
16329,"23,214",41
1984,"9,23,141,228",43
69294,"0,2,22,28,176",49
13509,"1,29,66,87",67
47619,"1,21,23,234",54
55984,"3,238",34
30092,"0,1,4,11,77,129",38
64786,"1,2,86,250",51
9299,"5,9,89,133,230",72
56072,"0,10,91",26
71363,"0,4,8,22",52
17578,"1,64",57
2079,"0,4,10,97,255",27
38829,"2,6,24,103",80
47225,"0,2,4,8,38",49
47877,"2,6,24,162",39
4066,"1,71,83,99",61
41050,"5,89,127",60
68727,"1,11,12,15,64,219",13
44215,"1,78,92",118
47510,"1,78,199",113
34226,"0,4,7,28,40,57,168,182",32
74811,"35,146",30
47807,"1,3,43,72,98,106",86
30558,"5,35,104,143,191,227,244",54
40985,"35,143",50
7238,"1,15,83,99",63
11721,"0,19,38,43,51,76,98",72
62083,"0,1,2,31,70,77,97,213",28
50880,"0,20,188",45
16930,"2,26,41",55
58807,"1,15,98",89
23875,"0,3,28,34,59,247",46
7018,"0,3,9,34,40,85",31
21329,"3,23,160",68
21197,"35,244",63
61940,"0,12,111,139",100
3110,"0,14,29,42",72
39246,"0,20,111",43
47412,"0,5,6,12,18,81,116,132",52
29310,"1,6,63,72,93,121",74
35447,"0,1,12,29,33",71
59642,"1,119,243",74
11238,"0,30,56,67",78
25628,"0,14,226",47
11699,"0,10,91,176",42
70857,"2,61",47
6635,"1,199",108
10727,"2,5,102,118",48
14748,"0,20,65,111",38
3317,"28,251",40
70368,"2,3,61,214,228",35
27183,"1,53,71",87
66178,"1,229",87
30909,"0,1,29,212",55
72358,"1,78",104
25837,"1,78",97
22800,"0,2,24",38
41985,"28,186,251",77
46808,"6,158,215",118
44814,"0,16",75
5710,"5,89,102,127",61
43544,"1,78,113",99
58721,"0,7,59,166",49
61720,"0,88,149",81
29667,"1,6,103,243",86
51884,"0,33,56",98
71976,"1,161",87
27076,"0,128",58
13418,"1,78",96
36235,"5,9,104,141",65
15851,"28,182",64
29368,"35,112,143",49
35859,"3,124",55
28302,"1,15,123",71
5678,"0,7,211",29
53215,"5,68",44
37959,"3,124",50
3035,"1,62",69
33842,"1,11,15,78,131,199",114
2101,"1,2,5,35,75,191",43
74217,"0,20,33",47
65589,"0,107,120",22
65851,"0,107",56
12596,"1,119,223,250",68
25857,"1,13,50,64,70,112,157",67
22949,"1,5,9,15,75,118,141",43
32991,"3,23,173,207,228",48
39437,"0,3,10,35,73",16
21016,"2,36",35
71306,"0,7,46,57,213,253",25
45550,"1,3,5,19,35,37,64,96,112,219",14
42743,"1,3,5,19,35,37,64,96,112,219",49
35902,"1,18,224",77
73321,"6,9,35,103,248",86
44944,"6,81,93,124",96
50468,"1,15,92,144",102
35103,"2,41",45
46898,"0,31,255",51
75770,"1,18,224",97
28024,"6,122,232",25
12669,"0,6,31,81,95,116",51
26964,"0,67,148",67
67883,"5,23,208",40
13730,"1,6,167",61
17260,"0,7,52",50
33097,"0,65,120",57
12539,"0,4,94,212",42
2425,"1,5,74",10
5618,"1,203",82
26672,"5,68",42
67904,"6,122,232",34
59134,"2,35,64,143,244",53
15459,"0,4,67,107",107
69252,"1,17,64,70,96",41
55928,"0,1,3,9,15,19,32,38,70,90,96,123,141,178",88
47556,"3,6,23,93,204",45
59746,"0,97",87
28087,"0,30,148",58
71040,"0,69",37
71158,"6,9,32,117",60
47670,"0,42,79",40
62254,"1,171",72
600,"1,15,50,70",61
55419,"0,30,148",64
70947,"3,23,124",57
29297,"0,1,10,17,128",60
64427,"6,215",120
60382,"1,2,26,41,86",55
52405,"0,48,84",49
32001,"2,6,23,101,151,169,209",58
13772,"2,6,24,101",56
66029,"28,247",50
13162,"0,2,6,9,28,38,101",55
12786,"0,107,120",52
2994,"0,14,67,107",54
30715,"0,18,42,111",35
45194,"1,15,70,96,167",59
54787,"1,12,17,242",46
16192,"28,168",39
36045,"2,36,213",41
40518,"0,46,114,194",31
11949,"1,3,131,135",53
74497,"1,15,123",54
37941,"2,3,19,61,155",36
38300,"2,3,61",50
12356,"0,22,33,181",61
70181,"0,16,142",64
58239,"0,142,194",50
57551,"6,9,32,141,162",37
9956,"1,6,23,25,123,151,246",89
6424,"0,193,212",84
3704,"35,64,112",59
12437,"28,221",36
19191,"0,88,130",59
69627,"0,56",30
73204,"0,67",56
53308,"0,46,63,85",35
19561,"1,6,9,21,103",51
40629,"0,14,88",102
29675,"6,93",62
40893,"0,7,31,77,88,149",53
31655,"5,89,127,230",59
19260,"0,4,48,60",53
44253,"0,2,3,22,26,38",37
42967,"1,2,13,119,196,239",75
17675,"0,20,111,130",10
56642,"35,112",65
50892,"6,28,122,186",45
22452,"0,105,107",63
75295,"0,22,30,84,148",40
69580,"0,28,57,85,221,247,251",40
4986,"0,2,48,60,77",36
51158,"0,30,163",37
31443,"1,5,15,70,96,99",61
47414,"0,1,7,15,17,25,44,45,48,203",32
40719,"9,45,47,155",60
12875,"0,52",68
9886,"6,23,204",47
37046,"0,10,57",33
67880,"0,1,4,7,15,74,209",72
41346,"1,5,15,70",46
41608,"0,14,65,79",76
76111,"0,65,188",61
23534,"0,7",37
2497,"0,7,60",31
35403,"0,2,27,154",47
55391,"0,142",31
41343,"23,173,207",47
71255,"0,12,20,111",31
47781,"0,46,114",34
36113,"0,33,120",93
24583,"5,89,230",48
63981,"0,7,95,97",48
70816,"1,37,50,138",74
1621,"3,6,19,39,162",21
8216,"28,247",65
37169,"1,11,15",105
66231,"0,10,91",39
33290,"1,29",70
46341,"5,157",42
39697,"1,37,192",60
42061,"28,221",46
32414,"0,2,7,8,15",67
6802,"28,182,247",52
34501,"0,166",59
5824,"3,43,200,225",67
31197,"0,6,162,176",19
37616,"1,3,15,239,243",53
65297,"0,7,80",64
59135,"0,3,10,236",33
57357,"1,15,44,209",69
5828,"1,3,15,131",53
71139,"0,59,114",44
72972,"1,25,219",53
1029,"0,28,46,186",42
19389,"0,28,40,247",35
30606,"3,9,155",35
16712,"2,6,101",56
60454,"3,147",50
39433,"1,29,108,110",90
73442,"0,18,20,30",44
67570,"1,11,38,98",57
68166,"1,5,70,99,157",63
60514,"38,43,98",82
17052,"23,228,246",78
38488,"6,39,117",131
26543,"1,37,62,138",49
36920,"23,73,207",48
31558,"1,5,17,63,83,157",51
23322,"2,6,24,101,162",28
32608,"6,170",98
51441,"0,1,37,50,52,97,138,192",74
56678,"0,1,2,7,15,54,90",38
69935,"0,28,40,69,247",39
51067,"0,4",22
70969,"0,94,226",18
17538,"0,130",50
1941,"0,132",131
49430,"0,10,18,80",33
55309,"5,89,230",59
18494,"1,13,76",63
66213,"1,150",36
45823,"0,4,12",52
55722,"0,9,57,85,202",47
11779,"23,134,204",62
11338,"0,85",39
58797,"1,2,3,35,64,112,131",52
2539,"23,134",17
50283,"0,49",60
20950,"1,12,15,76,78,113",91
71797,"1,13,83,219,239",98
7002,"0,1,17,99,224",70
45973,"23,134,204",31
53533,"28,168",67
70325,"1,2,3,23,134,204",56
42951,"1,71,92",104
33833,"1,12,29,98,108,131",47
71383,"6,232",66
56700,"1,5,13,104,250",24
24941,"43,76,137",31
65500,"0,10",49
69127,"0,10,18,80,132",63
705,"3,23,246",68
5590,"1,6,15,123,167",67
29877,"35,146",66
70265,"0,10,136",10
6900,"0,67,129",16
44795,"1,12,15,29,131,138",38
33472,"1,15,44,123",63
57208,"0,31,88",233
17433,"0,57",35
40242,"0,14,42",107
71862,"0,7,77,129",64
73036,"1,15,242",44
48918,"43,225",77
41813,"0,1,10,33,97,111,192,220,224",22
69237,"1,3,15,99,131",63
19652,"11,43,63,72,121,183",99
60340,"1,11,12,131",97
41745,"3,23,246",38
18070,"0,31,56,255",63
44896,"5,68",45
45522,"1,45,53",75
5851,"1,9,45,47,123,178",70
35655,"0,33",59
56203,"1,113",100
22248,"1,62,99",81
74932,"0,56",31
38175,"0,1,12,13,15,31,74,77,90,149,159,209",42
47826,"1,11,50,54",94
60984,"0,2,7,26,38,80,140",67
18447,"1,53,205",87
46535,"28,168",51
41583,"5,102,197",48
31601,"0,20,235",69
17487,"2,3,19,23,124,169",49
39216,"28,182",54
67614,"0,18,111",26
42458,"0,2,38,51",52
25714,"1,13,135,248",48
39671,"1,11,64,70,76,165",72
9236,"1,2,6,101",40
76632,"1,223",100
7343,"0,2,8,23,24,36,51,173",54
45191,"0,14,105,181",81
10953,"1,62,164",64
2979,"2,23,24,36,61",55
46927,"3,6,124",43
21009,"1,25,53,249",77
16407,"2,9,55,194",59
11055,"43,137",65
52231,"6,39,81,116",66
12399,"0,1,59,237",53
19195,"1,190",20
165,"2,24,26",51
6396,"1,11,15,64",98
70725,"9,155",59
43206,"0,114",60
14172,"0,88",42
48717,"3,19,23,160,234",49
43689,"2,6,23,101,134,151",47
23162,"0,16,40",46
24799,"6,24,122,187",46
17686,"0,6,46,122",34
57121,"0,2,30,95",30
60634,"0,14,152",78
6764,"0,105,181",54
31353,"5,6,9,103,248",75
53239,"0,23,31,32,207",77
56714,"1,25,45",78
4572,"0,3,4,14,16,28,29,38,40,147",91
43394,"1,45,250",94
51017,"0,14,79",65
24106,"1,25",80
22270,"1,13,72,203",74
13188,"0,22,31,255",40
61097,"1,5,12,17,29,75,102",51
28236,"1,29,131",81
5836,"1,11,50,138",66
24639,"0,4,10,67",41
16127,"5,6,43,63,170",35
31245,"6,93",69
30584,"0,14",47
35259,"3,28,186,251",41
68869,"0,28,40,247",71
5796,"1,11,110",134
38437,"0,1,7,213",35
70063,"1,9,25,55,141",61
36264,"0,4,12,48",43
72160,"1,11",42
47104,"0,1,17,33,95",60
25693,"1,11,12,54,110",45
16531,"1,5,9,70,85,96",14
17211,"0,20",32
73264,"0,28,40",61
37654,"1,2,24,43,72,225",80
59672,"1,11,72,110",283
49917,"6,28,247",75
44046,"1,29,97,220",24
61765,"0,30,31,46,69",118
41413,"0,28,40,247",59
47984,"1,6,43,72,82",45
54800,"5,89,230",28
30830,"0,6,9,30,35,47,103,112",52
66313,"0,6,11,24,114,149,151,209",42
17263,"6,9,32,47,85,103,117,151,170,198",49
76442,"0,23,28,160",66
906,"0,48",47
75620,"0,3,6,19,23,35,73,81,151,236,248",69
49710,"1,3,6,23,24,64,70,123,134,169,202",54
67627,"3,6,9,23,81,198,246",259
76097,"0,114",32
